"","rok","strata","linia"
"3856",2015,10,"Execut_Del"
"3857",2015,10,"Execut_Del"
"3858",2015,10,"Execut_Del"
"3859",2016,10,"Execut_Del"
"3860",2016,10,"Execut_Del"
"3861",2016,10,"Execut_Del"
"3862",2016,10,"Execut_Del"
"3863",2016,10,"Execut_Del"
"3864",2016,10,"Execut_Del"
"3865",2016,10,"Execut_Del"
"3866",2016,10,"Execut_Del"
"3867",2016,10,"Execut_Del"
"3868",2016,10,"Execut_Del"
"3869",2016,15.91,"Execut_Del"
"3870",2016,10,"Execut_Del"
"3871",2016,10,"Execut_Del"
"3872",2016,10,"Execut_Del"
"3873",2017,10,"Execut_Del"
"3874",2017,10,"Execut_Del"
"3875",2017,10,"Execut_Del"
"3876",2017,10,"Execut_Del"
"3877",2017,10,"Execut_Del"
"3878",2017,10,"Execut_Del"
"3879",2017,10,"Execut_Del"
"3880",2017,10,"Execut_Del"
"3881",2017,10,"Execut_Del"
"3882",2017,10,"Execut_Del"
"3883",2017,10,"Execut_Del"
"3884",2018,10,"Execut_Del"
"3885",2018,10,"Execut_Del"
"3886",2018,27.82,"Execut_Del"
"3887",2018,10,"Execut_Del"
"3888",2018,10,"Execut_Del"
"3889",2018,10,"Execut_Del"
"3890",2018,10,"Execut_Del"
"3891",2018,10,"Execut_Del"
"3892",2018,10,"Execut_Del"
"3893",2018,10,"Execut_Del"
"3894",2018,10,"Execut_Del"
"3895",2018,10,"Execut_Del"
"3896",2018,10,"Execut_Del"
"3897",2018,10,"Execut_Del"
"3898",2018,10,"Execut_Del"
"3899",2018,10,"Execut_Del"
"3900",2018,10,"Execut_Del"
"3901",2019,10,"Execut_Del"
"3902",2019,10,"Execut_Del"
"3903",2019,10,"Execut_Del"
"3904",2019,10,"Execut_Del"
"3905",2019,10,"Execut_Del"
"3906",2019,3447.01,"Execut_Del"
"3907",2019,10,"Execut_Del"
"3908",2019,10,"Execut_Del"
"3909",2019,10,"Execut_Del"
"3910",2019,10,"Execut_Del"
"3911",2020,10,"Execut_Del"
"3912",2020,10,"Execut_Del"
"3913",2020,10,"Execut_Del"
"3914",2020,10,"Execut_Del"
"3915",2020,10,"Execut_Del"
"3916",2020,10,"Execut_Del"
"3917",2020,10,"Execut_Del"
"3918",2020,10,"Execut_Del"
"3919",2020,10,"Execut_Del"
"3920",2020,10,"Execut_Del"
"3921",2020,10,"Execut_Del"
"3922",2020,10,"Execut_Del"
"3923",2020,10,"Execut_Del"
"3924",2021,132.44,"Execut_Del"
"3925",2021,10,"Execut_Del"
"3926",2021,10,"Execut_Del"
"3927",2021,10,"Execut_Del"
"3928",2021,10,"Execut_Del"
"3929",2021,10,"Execut_Del"
"3930",2021,10,"Execut_Del"
"3931",2021,10,"Execut_Del"
"3932",2021,10,"Execut_Del"
"3933",2021,10,"Execut_Del"
"3934",2021,10,"Execut_Del"
"3935",2021,10,"Execut_Del"
"3936",2021,10,"Execut_Del"
"3937",2021,10.4,"Execut_Del"
"3938",2021,10,"Execut_Del"
"3939",2021,10,"Execut_Del"
"3940",2021,10,"Execut_Del"
"3941",2021,10,"Execut_Del"
"3942",2021,10,"Execut_Del"
"3943",2021,10,"Execut_Del"
"3944",2022,10,"Execut_Del"
"3945",2022,10,"Execut_Del"
"3946",2022,10,"Execut_Del"
"3947",2022,120.81,"Execut_Del"
"3948",2022,10,"Execut_Del"
"3949",2022,10,"Execut_Del"
"3950",2022,10,"Execut_Del"
"3951",2022,10,"Execut_Del"
"3952",2022,10,"Execut_Del"
"3953",2022,10,"Execut_Del"
"3954",2022,10,"Execut_Del"
"3955",2022,10,"Execut_Del"
"3956",2022,10,"Execut_Del"
"3957",2022,10,"Execut_Del"
"3958",2023,10,"Execut_Del"
"3959",2023,10,"Execut_Del"
"3960",2023,10,"Execut_Del"
"3961",2023,10,"Execut_Del"
"3962",2023,10,"Execut_Del"
"3963",2023,10,"Execut_Del"
"3964",2023,10,"Execut_Del"
"3965",2023,10,"Execut_Del"
"3966",2023,10,"Execut_Del"
"3967",2023,10,"Execut_Del"
"3968",2023,10,"Execut_Del"
"3969",2023,10,"Execut_Del"
"3970",2023,95.92,"Execut_Del"
"3971",2023,10,"Execut_Del"
"3972",2023,10,"Execut_Del"
"3973",2023,10,"Execut_Del"
"3974",1989,1771.01,"External_Fr"
"3975",1989,9853.72,"External_Fr"
"3976",1989,7616.55,"External_Fr"
"3977",1989,3285.89,"External_Fr"
"3978",1989,1451.49,"External_Fr"
"3979",1989,10802.4,"External_Fr"
"3980",1989,1786.81,"External_Fr"
"3981",1989,380.82,"External_Fr"
"3982",1989,355.82,"External_Fr"
"3983",1990,934.68,"External_Fr"
"3984",1990,27243.54,"External_Fr"
"3985",1990,4898.88,"External_Fr"
"3986",1990,1180.9,"External_Fr"
"3987",1990,3141.44,"External_Fr"
"3988",1990,22089.57,"External_Fr"
"3989",1990,983.42,"External_Fr"
"3990",1990,10760.07,"External_Fr"
"3991",1990,637.65,"External_Fr"
"3992",1991,5159.5,"External_Fr"
"3993",1991,3262.5,"External_Fr"
"3994",1991,5211.01,"External_Fr"
"3995",1991,3296.53,"External_Fr"
"3996",1991,5336.41,"External_Fr"
"3997",1991,4596.35,"External_Fr"
"3998",1992,9636.43,"External_Fr"
"3999",1992,9568.41,"External_Fr"
"4000",1992,11173.65,"External_Fr"
"4001",1992,3799,"External_Fr"
"4002",1992,2736.07,"External_Fr"
"4003",1993,6250.37,"External_Fr"
"4004",1993,13708.35,"External_Fr"
"4005",1993,1827.15,"External_Fr"
"4006",1993,1899.63,"External_Fr"
"4007",1993,2382.36,"External_Fr"
"4008",1993,4207.44,"External_Fr"
"4009",1993,8920.3,"External_Fr"
"4010",1994,1621.98,"External_Fr"
"4011",1994,2435.82,"External_Fr"
"4012",1994,3237.54,"External_Fr"
"4013",1994,2450.67,"External_Fr"
"4014",1994,15154.29,"External_Fr"
"4015",1994,4999.34,"External_Fr"
"4016",1994,5247.83,"External_Fr"
"4017",1994,3886.39,"External_Fr"
"4018",1994,1686.02,"External_Fr"
"4019",1995,1577.9,"External_Fr"
"4020",1995,1947.56,"External_Fr"
"4021",1995,725.19,"External_Fr"
"4022",1995,802.27,"External_Fr"
"4023",1995,5149.96,"External_Fr"
"4024",1995,1322.18,"External_Fr"
"4025",1995,328.63,"External_Fr"
"4026",1995,8300.25,"External_Fr"
"4027",1996,6523.29,"External_Fr"
"4028",1996,5349.9,"External_Fr"
"4029",1996,14449.13,"External_Fr"
"4030",1996,520.96,"External_Fr"
"4031",1996,8610.55,"External_Fr"
"4032",1996,2169.6,"External_Fr"
"4033",1997,12668.82,"External_Fr"
"4034",1997,2561.71,"External_Fr"
"4035",1997,336.86,"External_Fr"
"4036",1997,381.11,"External_Fr"
"4037",1997,513.46,"External_Fr"
"4038",1997,1761.96,"External_Fr"
"4039",1997,342.87,"External_Fr"
"4040",1997,6295.5,"External_Fr"
"4041",1997,5215.84,"External_Fr"
"4042",1998,326.09,"External_Fr"
"4043",1998,7522.63,"External_Fr"
"4044",1998,40.41,"External_Fr"
"4045",1998,6358.58,"External_Fr"
"4046",1998,3207.34,"External_Fr"
"4047",1999,555.48,"External_Fr"
"4048",1999,628.42,"External_Fr"
"4049",1999,1484.54,"External_Fr"
"4050",1999,7828.65,"External_Fr"
"4051",1999,11461.24,"External_Fr"
"4052",1999,12507.3,"External_Fr"
"4053",2000,3084.14,"External_Fr"
"4054",2000,4079.29,"External_Fr"
"4055",2000,12380.9,"External_Fr"
"4056",2000,12744.44,"External_Fr"
"4057",2000,1644.73,"External_Fr"
"4058",2000,115.46,"External_Fr"
"4059",2000,4639.46,"External_Fr"
"4060",2000,1524.53,"External_Fr"
"4061",2001,1542.79,"External_Fr"
"4062",2001,7952.2,"External_Fr"
"4063",2001,2466.05,"External_Fr"
"4064",2001,91.82,"External_Fr"
"4065",2001,4079.5,"External_Fr"
"4066",2001,5073.48,"External_Fr"
"4067",2001,5512.92,"External_Fr"
"4068",2001,3078.49,"External_Fr"
"4069",2002,3871.88,"External_Fr"
"4070",2002,3857.18,"External_Fr"
"4071",2002,13997.2,"External_Fr"
"4072",2002,3140.16,"External_Fr"
"4073",2002,58,"External_Fr"
"4074",2002,1784.02,"External_Fr"
"4075",2003,507.34,"External_Fr"
"4076",2003,9393.2,"External_Fr"
"4077",2003,10866.25,"External_Fr"
"4078",2003,2171.33,"External_Fr"
"4079",2004,1742.33,"External_Fr"
"4080",2004,10768.88,"External_Fr"
"4081",2004,3203.68,"External_Fr"
"4082",2004,5545.58,"External_Fr"
"4083",2004,13504.37,"External_Fr"
"4084",2004,3515.85,"External_Fr"
"4085",2005,4673.31,"External_Fr"
"4086",2005,14218.83,"External_Fr"
"4087",2005,6535.7,"External_Fr"
"4088",2005,3293.59,"External_Fr"
"4089",2005,1334.14,"External_Fr"
"4090",2006,926.33,"External_Fr"
"4091",2006,12862.09,"External_Fr"
"4092",2006,2033.48,"External_Fr"
"4093",2006,1282.53,"External_Fr"
"4094",2007,6867.11,"External_Fr"
"4095",2007,2487.35,"External_Fr"
"4096",2007,1297.61,"External_Fr"
"4097",2007,5003.57,"External_Fr"
"4098",2007,5109.66,"External_Fr"
"4099",2007,3412.02,"External_Fr"
"4100",2007,347.34,"External_Fr"
"4101",2008,19771.78,"External_Fr"
"4102",2008,2970.46,"External_Fr"
"4103",2008,14820.67,"External_Fr"
"4104",2008,3868.27,"External_Fr"
"4105",2008,4988.82,"External_Fr"
"4106",2008,792.55,"External_Fr"
"4107",2009,7647.81,"External_Fr"
"4108",2009,2185.75,"External_Fr"
"4109",2009,5899.74,"External_Fr"
"4110",2009,5959.17,"External_Fr"
"4111",2009,4059.11,"External_Fr"
"4112",2009,471.01,"External_Fr"
"4113",2009,3917.2,"External_Fr"
"4114",2009,9683.93,"External_Fr"
"4115",2010,1470.29,"External_Fr"
"4116",2010,7836.29,"External_Fr"
"4117",2010,3180.66,"External_Fr"
"4118",2010,5458.37,"External_Fr"
"4119",2011,1491.41,"External_Fr"
"4120",2011,2484.11,"External_Fr"
"4121",2011,1531.53,"External_Fr"
"4122",2011,3519.19,"External_Fr"
"4123",2011,1191.22,"External_Fr"
"4124",2011,2119.73,"External_Fr"
"4125",2011,558.56,"External_Fr"
"4126",2011,1330.92,"External_Fr"
"4127",2012,15221.74,"External_Fr"
"4128",2012,4522.51,"External_Fr"
"4129",2012,2539.1,"External_Fr"
"4130",2012,87.21,"External_Fr"
"4131",2012,2359.03,"External_Fr"
"4132",2012,20303.33,"External_Fr"
"4133",2012,18966.31,"External_Fr"
"4134",2012,10504.84,"External_Fr"
"4135",2012,8199.25,"External_Fr"
"4136",2012,1185.01,"External_Fr"
"4137",2013,6489.5,"External_Fr"
"4138",2013,2729.25,"External_Fr"
"4139",2013,3217.58,"External_Fr"
"4140",2013,2438.39,"External_Fr"
"4141",2013,4639.22,"External_Fr"
"4142",2014,1803.4,"External_Fr"
"4143",2014,168.3,"External_Fr"
"4144",2014,5524.76,"External_Fr"
"4145",2014,6297.81,"External_Fr"
"4146",2014,6181.98,"External_Fr"
"4147",2014,15034.17,"External_Fr"
"4148",2014,3185.69,"External_Fr"
"4149",2014,3341.93,"External_Fr"
"4150",2014,5080.22,"External_Fr"
"4151",2015,1963.18,"External_Fr"
"4152",2015,1956.86,"External_Fr"
"4153",2015,6432.65,"External_Fr"
"4154",2015,11313.91,"External_Fr"
"4155",2015,939.04,"External_Fr"
"4156",2015,12554.66,"External_Fr"
"4157",2016,4107.14,"External_Fr"
"4158",2016,775.53,"External_Fr"
"4159",2016,623.51,"External_Fr"
"4160",2016,20380.69,"External_Fr"
"4161",2016,499.3,"External_Fr"
"4162",2016,14040.96,"External_Fr"
"4163",2016,917.5,"External_Fr"
"4164",2017,2104.2,"External_Fr"
"4165",2017,3496.27,"External_Fr"
"4166",2017,3165.21,"External_Fr"
"4167",2017,17958.86,"External_Fr"
"4168",2017,3850.82,"External_Fr"
"4169",2017,363.55,"External_Fr"
"4170",2017,1106.73,"External_Fr"
"4171",2018,8560.08,"External_Fr"
"4172",2018,5943.17,"External_Fr"
"4173",2018,2555.69,"External_Fr"
"4174",2018,1547.34,"External_Fr"
"4175",2018,5329.28,"External_Fr"
"4176",2018,8467.18,"External_Fr"
"4177",2018,198.22,"External_Fr"
"4178",2019,158.49,"External_Fr"
"4179",2019,12170.51,"External_Fr"
"4180",2019,574.57,"External_Fr"
"4181",2019,709.9,"External_Fr"
"4182",2019,724.89,"External_Fr"
"4183",2020,1334.7,"External_Fr"
"4184",2020,1434.58,"External_Fr"
"4185",2020,6155.49,"External_Fr"
"4186",2020,491.09,"External_Fr"
"4187",2020,756.54,"External_Fr"
"4188",2020,1462.49,"External_Fr"
"4189",2020,5511.01,"External_Fr"
"4190",2020,1372.9,"External_Fr"
"4191",2021,895.39,"External_Fr"
"4192",2021,25589.6,"External_Fr"
"4193",2021,1973.7,"External_Fr"
"4194",2021,6096.21,"External_Fr"
"4195",2021,9593.9,"External_Fr"
"4196",2021,793.87,"External_Fr"
"4197",2021,1193.17,"External_Fr"
"4198",2021,3813.71,"External_Fr"
"4199",2022,6835.83,"External_Fr"
"4200",2022,3137.61,"External_Fr"
"4201",2022,8648.61,"External_Fr"
"4202",2022,1699.13,"External_Fr"
"4203",2022,7375.5,"External_Fr"
"4204",2022,3553.42,"External_Fr"
"4205",2022,1098.19,"External_Fr"
"4206",2022,6688.44,"External_Fr"
"4207",2022,101.93,"External_Fr"
"4208",2022,9407.59,"External_Fr"
"4209",2023,22.73,"External_Fr"
"4210",2023,20449.88,"External_Fr"
"4211",2023,3265.7,"External_Fr"
"4212",2023,4008.57,"External_Fr"
"4213",2023,14949.08,"External_Fr"
"4214",2023,1732.82,"External_Fr"
"4215",2023,1573.27,"External_Fr"
"4216",1989,3329.74,"Internal_Fr"
"4217",1989,3858.32,"Internal_Fr"
"4218",1989,2587.75,"Internal_Fr"
"4219",1989,2064.51,"Internal_Fr"
"4220",1989,28.32,"Internal_Fr"
"4221",1989,1669.1,"Internal_Fr"
"4222",1989,6166.19,"Internal_Fr"
"4223",1989,7562.35,"Internal_Fr"
"4224",1989,6387.23,"Internal_Fr"
"4225",1989,366.56,"Internal_Fr"
"4226",1989,4051.63,"Internal_Fr"
"4227",1989,2522,"Internal_Fr"
"4228",1989,16491.82,"Internal_Fr"
"4229",1989,12915.14,"Internal_Fr"
"4230",1989,1728.32,"Internal_Fr"
"4231",1989,11434.52,"Internal_Fr"
"4232",1989,1835.67,"Internal_Fr"
"4233",1989,2644.56,"Internal_Fr"
"4234",1989,2062.96,"Internal_Fr"
"4235",1989,2639.42,"Internal_Fr"
"4236",1989,3852,"Internal_Fr"
"4237",1989,4605.13,"Internal_Fr"
"4238",1989,10,"Internal_Fr"
"4239",1989,909.46,"Internal_Fr"
"4240",1989,2430.67,"Internal_Fr"
"4241",1989,3593,"Internal_Fr"
"4242",1989,6524.71,"Internal_Fr"
"4243",1989,9344.95,"Internal_Fr"
"4244",1989,8667.9,"Internal_Fr"
"4245",1989,2066.39,"Internal_Fr"
"4246",1989,1807.09,"Internal_Fr"
"4247",1989,466.79,"Internal_Fr"
"4248",1989,3140.26,"Internal_Fr"
"4249",1989,836.33,"Internal_Fr"
"4250",1989,1273.02,"Internal_Fr"
"4251",1989,6634.79,"Internal_Fr"
"4252",1989,1360.87,"Internal_Fr"
"4253",1989,2158.77,"Internal_Fr"
"4254",1989,1293.71,"Internal_Fr"
"4255",1989,1364.25,"Internal_Fr"
"4256",1989,2039.38,"Internal_Fr"
"4257",1989,437.21,"Internal_Fr"
"4258",1989,1163.89,"Internal_Fr"
"4259",1989,1602.43,"Internal_Fr"
"4260",1989,518.65,"Internal_Fr"
"4261",1989,1842.95,"Internal_Fr"
"4262",1989,2269.38,"Internal_Fr"
"4263",1989,5498.58,"Internal_Fr"
"4264",1989,2316.14,"Internal_Fr"
"4265",1989,1077.9,"Internal_Fr"
"4266",1989,8307.53,"Internal_Fr"
"4267",1989,3637.27,"Internal_Fr"
"4268",1989,2380.43,"Internal_Fr"
"4269",1989,10245.52,"Internal_Fr"
"4270",1989,9288.07,"Internal_Fr"
"4271",1989,4553.12,"Internal_Fr"
"4272",1989,918.45,"Internal_Fr"
"4273",1989,65.12,"Internal_Fr"
"4274",1989,4822.47,"Internal_Fr"
"4275",1989,1158.68,"Internal_Fr"
"4276",1989,7802.1,"Internal_Fr"
"4277",1989,974.93,"Internal_Fr"
"4278",1989,291.94,"Internal_Fr"
"4279",1989,2415.67,"Internal_Fr"
"4280",1989,11018.4,"Internal_Fr"
"4281",1989,2240.31,"Internal_Fr"
"4282",1989,6499.03,"Internal_Fr"
"4283",1989,1152.91,"Internal_Fr"
"4284",1989,2526.21,"Internal_Fr"
"4285",1989,3644.61,"Internal_Fr"
"4286",1989,12275.78,"Internal_Fr"
"4287",1989,20620.79,"Internal_Fr"
"4288",1989,7060.56,"Internal_Fr"
"4289",1989,2076,"Internal_Fr"
"4290",1989,17491.27,"Internal_Fr"
"4291",1989,2480.61,"Internal_Fr"
"4292",1989,1670.09,"Internal_Fr"
"4293",1989,3265.25,"Internal_Fr"
"4294",1989,8465.72,"Internal_Fr"
"4295",1989,6763.81,"Internal_Fr"
"4296",1989,8649.95,"Internal_Fr"
"4297",1989,2886.47,"Internal_Fr"
"4298",1989,4264.61,"Internal_Fr"
"4299",1989,1258.48,"Internal_Fr"
"4300",1989,19623.63,"Internal_Fr"
"4301",1989,12097.08,"Internal_Fr"
"4302",1989,4023.47,"Internal_Fr"
"4303",1989,446.96,"Internal_Fr"
"4304",1989,6574.96,"Internal_Fr"
"4305",1989,1631.99,"Internal_Fr"
"4306",1989,2274.5,"Internal_Fr"
"4307",1989,10275.53,"Internal_Fr"
"4308",1989,1464.95,"Internal_Fr"
"4309",1989,1778.27,"Internal_Fr"
"4310",1989,3096.14,"Internal_Fr"
"4311",1989,5795.55,"Internal_Fr"
"4312",1989,7176.14,"Internal_Fr"
"4313",1989,8348.05,"Internal_Fr"
"4314",1989,4900.4,"Internal_Fr"
"4315",1989,17743.24,"Internal_Fr"
"4316",1989,8435.06,"Internal_Fr"
"4317",1989,3140.77,"Internal_Fr"
"4318",1989,489.47,"Internal_Fr"
"4319",1989,161.06,"Internal_Fr"
"4320",1989,704.15,"Internal_Fr"
"4321",1989,8011.83,"Internal_Fr"
"4322",1989,8378.85,"Internal_Fr"
"4323",1989,3203.24,"Internal_Fr"
"4324",1989,1340.06,"Internal_Fr"
"4325",1989,2422.07,"Internal_Fr"
"4326",1989,3531.73,"Internal_Fr"
"4327",1990,928.1,"Internal_Fr"
"4328",1990,8532.24,"Internal_Fr"
"4329",1990,13560.12,"Internal_Fr"
"4330",1990,322.11,"Internal_Fr"
"4331",1990,822.18,"Internal_Fr"
"4332",1990,4756.81,"Internal_Fr"
"4333",1990,2645.87,"Internal_Fr"
"4334",1990,846.9,"Internal_Fr"
"4335",1990,4769.66,"Internal_Fr"
"4336",1990,8180.87,"Internal_Fr"
"4337",1990,1659.94,"Internal_Fr"
"4338",1990,6313.3,"Internal_Fr"
"4339",1990,8823.55,"Internal_Fr"
"4340",1990,5965.34,"Internal_Fr"
"4341",1990,4460.73,"Internal_Fr"
"4342",1990,4715.86,"Internal_Fr"
"4343",1990,3493.85,"Internal_Fr"
"4344",1990,7085.01,"Internal_Fr"
"4345",1990,2185.74,"Internal_Fr"
"4346",1990,5133.41,"Internal_Fr"
"4347",1990,2684.56,"Internal_Fr"
"4348",1990,528.03,"Internal_Fr"
"4349",1990,5623.97,"Internal_Fr"
"4350",1990,1115.32,"Internal_Fr"
"4351",1990,466.29,"Internal_Fr"
"4352",1990,769.56,"Internal_Fr"
"4353",1990,4357.23,"Internal_Fr"
"4354",1990,4393.53,"Internal_Fr"
"4355",1990,2067.22,"Internal_Fr"
"4356",1990,4536.1,"Internal_Fr"
"4357",1990,110.94,"Internal_Fr"
"4358",1990,3434.17,"Internal_Fr"
"4359",1990,435.16,"Internal_Fr"
"4360",1990,6985.04,"Internal_Fr"
"4361",1990,9120.77,"Internal_Fr"
"4362",1990,5732.61,"Internal_Fr"
"4363",1990,2651.91,"Internal_Fr"
"4364",1990,12758.98,"Internal_Fr"
"4365",1990,1961.93,"Internal_Fr"
"4366",1990,431.42,"Internal_Fr"
"4367",1990,694.18,"Internal_Fr"
"4368",1990,162.07,"Internal_Fr"
"4369",1990,2775.25,"Internal_Fr"
"4370",1990,6824.15,"Internal_Fr"
"4371",1990,8505.38,"Internal_Fr"
"4372",1990,1888.07,"Internal_Fr"
"4373",1990,7838.54,"Internal_Fr"
"4374",1990,861.26,"Internal_Fr"
"4375",1990,4018.55,"Internal_Fr"
"4376",1990,2369.34,"Internal_Fr"
"4377",1990,5926.84,"Internal_Fr"
"4378",1990,7662.38,"Internal_Fr"
"4379",1990,4328.75,"Internal_Fr"
"4380",1990,1205.97,"Internal_Fr"
"4381",1990,2749.54,"Internal_Fr"
"4382",1990,19571.15,"Internal_Fr"
"4383",1990,1639.19,"Internal_Fr"
"4384",1990,1042.89,"Internal_Fr"
"4385",1990,3214.89,"Internal_Fr"
"4386",1990,13084.53,"Internal_Fr"
"4387",1990,3172.72,"Internal_Fr"
"4388",1990,104.75,"Internal_Fr"
"4389",1990,5275.72,"Internal_Fr"
"4390",1990,4071.44,"Internal_Fr"
"4391",1990,9764.23,"Internal_Fr"
"4392",1990,3672.03,"Internal_Fr"
"4393",1990,3149.41,"Internal_Fr"
"4394",1990,3497.56,"Internal_Fr"
"4395",1990,5626.72,"Internal_Fr"
"4396",1990,38.54,"Internal_Fr"
"4397",1990,367.92,"Internal_Fr"
"4398",1990,14906.49,"Internal_Fr"
"4399",1990,3751.87,"Internal_Fr"
"4400",1990,2911.78,"Internal_Fr"
"4401",1990,6035.84,"Internal_Fr"
"4402",1990,1438.94,"Internal_Fr"
"4403",1990,1801.43,"Internal_Fr"
"4404",1990,3364.33,"Internal_Fr"
"4405",1991,12613.43,"Internal_Fr"
"4406",1991,5626.99,"Internal_Fr"
"4407",1991,8095.65,"Internal_Fr"
"4408",1991,1595.17,"Internal_Fr"
"4409",1991,4972.15,"Internal_Fr"
"4410",1991,931.98,"Internal_Fr"
"4411",1991,1094.24,"Internal_Fr"
"4412",1991,16277.11,"Internal_Fr"
"4413",1991,6678.8,"Internal_Fr"
"4414",1991,128.47,"Internal_Fr"
"4415",1991,1419.12,"Internal_Fr"
"4416",1991,348.4,"Internal_Fr"
"4417",1991,16478.6,"Internal_Fr"
"4418",1991,185.89,"Internal_Fr"
"4419",1991,4277.52,"Internal_Fr"
"4420",1991,2189.96,"Internal_Fr"
"4421",1991,3209.16,"Internal_Fr"
"4422",1991,9463.97,"Internal_Fr"
"4423",1991,1077.36,"Internal_Fr"
"4424",1991,3991.13,"Internal_Fr"
"4425",1991,6675.4,"Internal_Fr"
"4426",1991,833.35,"Internal_Fr"
"4427",1991,7853.9,"Internal_Fr"
"4428",1991,11047.53,"Internal_Fr"
"4429",1991,2403.85,"Internal_Fr"
"4430",1991,4309.51,"Internal_Fr"
"4431",1991,2265.97,"Internal_Fr"
"4432",1991,18565.3,"Internal_Fr"
"4433",1991,9146.64,"Internal_Fr"
"4434",1991,2087.46,"Internal_Fr"
"4435",1991,2480.69,"Internal_Fr"
"4436",1991,2583.46,"Internal_Fr"
"4437",1991,4425.19,"Internal_Fr"
"4438",1991,351.58,"Internal_Fr"
"4439",1991,2563.69,"Internal_Fr"
"4440",1991,3934.86,"Internal_Fr"
"4441",1991,5555.91,"Internal_Fr"
"4442",1991,9344.56,"Internal_Fr"
"4443",1991,4183.48,"Internal_Fr"
"4444",1991,2947.76,"Internal_Fr"
"4445",1991,1675.14,"Internal_Fr"
"4446",1991,3149.76,"Internal_Fr"
"4447",1991,4946.56,"Internal_Fr"
"4448",1991,2224.19,"Internal_Fr"
"4449",1991,1037.71,"Internal_Fr"
"4450",1991,391.02,"Internal_Fr"
"4451",1991,723.05,"Internal_Fr"
"4452",1991,505.42,"Internal_Fr"
"4453",1991,429.02,"Internal_Fr"
"4454",1991,392.42,"Internal_Fr"
"4455",1991,12523.94,"Internal_Fr"
"4456",1991,3626.09,"Internal_Fr"
"4457",1991,98.38,"Internal_Fr"
"4458",1991,6015.48,"Internal_Fr"
"4459",1991,3602.66,"Internal_Fr"
"4460",1991,42.02,"Internal_Fr"
"4461",1991,6816.97,"Internal_Fr"
"4462",1991,4838.38,"Internal_Fr"
"4463",1991,717.74,"Internal_Fr"
"4464",1991,2605.23,"Internal_Fr"
"4465",1991,14431.02,"Internal_Fr"
"4466",1991,3038.21,"Internal_Fr"
"4467",1991,10922.05,"Internal_Fr"
"4468",1991,1667.53,"Internal_Fr"
"4469",1991,11301.68,"Internal_Fr"
"4470",1991,3167.57,"Internal_Fr"
"4471",1991,3760.37,"Internal_Fr"
"4472",1991,2812.82,"Internal_Fr"
"4473",1991,3839.6,"Internal_Fr"
"4474",1991,2855.13,"Internal_Fr"
"4475",1991,336.16,"Internal_Fr"
"4476",1991,3209.89,"Internal_Fr"
"4477",1991,337.24,"Internal_Fr"
"4478",1991,18669.28,"Internal_Fr"
"4479",1991,3274.11,"Internal_Fr"
"4480",1991,1235.4,"Internal_Fr"
"4481",1991,3742.56,"Internal_Fr"
"4482",1991,2428.22,"Internal_Fr"
"4483",1991,2507.91,"Internal_Fr"
"4484",1991,1776.92,"Internal_Fr"
"4485",1991,1735,"Internal_Fr"
"4486",1991,940.38,"Internal_Fr"
"4487",1991,1183.33,"Internal_Fr"
"4488",1991,3487.91,"Internal_Fr"
"4489",1991,6488.63,"Internal_Fr"
"4490",1991,3017.91,"Internal_Fr"
"4491",1991,14947.4,"Internal_Fr"
"4492",1991,1340.46,"Internal_Fr"
"4493",1991,1067.39,"Internal_Fr"
"4494",1991,2304.23,"Internal_Fr"
"4495",1991,8202.01,"Internal_Fr"
"4496",1991,4157.2,"Internal_Fr"
"4497",1991,119.02,"Internal_Fr"
"4498",1991,2318.05,"Internal_Fr"
"4499",1991,10700.31,"Internal_Fr"
"4500",1991,10.26,"Internal_Fr"
"4501",1991,3703.62,"Internal_Fr"
"4502",1991,3569.03,"Internal_Fr"
"4503",1991,6897.36,"Internal_Fr"
"4504",1991,1847.53,"Internal_Fr"
"4505",1991,9576.77,"Internal_Fr"
"4506",1991,3775.08,"Internal_Fr"
"4507",1991,2363.58,"Internal_Fr"
"4508",1992,942.33,"Internal_Fr"
"4509",1992,24.35,"Internal_Fr"
"4510",1992,2354.18,"Internal_Fr"
"4511",1992,3719.19,"Internal_Fr"
"4512",1992,324.4,"Internal_Fr"
"4513",1992,1563.87,"Internal_Fr"
"4514",1992,952.3,"Internal_Fr"
"4515",1992,2113.83,"Internal_Fr"
"4516",1992,22884.8,"Internal_Fr"
"4517",1992,5207.08,"Internal_Fr"
"4518",1992,4620.55,"Internal_Fr"
"4519",1992,1886.69,"Internal_Fr"
"4520",1992,1362.53,"Internal_Fr"
"4521",1992,10025.14,"Internal_Fr"
"4522",1992,892.31,"Internal_Fr"
"4523",1992,15216.15,"Internal_Fr"
"4524",1992,6462.46,"Internal_Fr"
"4525",1992,2197.75,"Internal_Fr"
"4526",1992,970.66,"Internal_Fr"
"4527",1992,547.58,"Internal_Fr"
"4528",1992,14539.56,"Internal_Fr"
"4529",1992,2392.45,"Internal_Fr"
"4530",1992,14754.05,"Internal_Fr"
"4531",1992,5926.28,"Internal_Fr"
"4532",1992,4263.9,"Internal_Fr"
"4533",1992,2057.45,"Internal_Fr"
"4534",1992,2072.01,"Internal_Fr"
"4535",1992,6110.59,"Internal_Fr"
"4536",1992,1368.88,"Internal_Fr"
"4537",1992,10137.08,"Internal_Fr"
"4538",1992,5203.97,"Internal_Fr"
"4539",1992,3904.49,"Internal_Fr"
